Customer ID,Purchase Date,Month,Product Category,Product Price ,Quantity,total purchase,Payment Method,Customer Age,Returns,Customer Name,Gender,Churn
23185,18-Feb-20,2,Books,402,3,1206,Cash,36,1,Justin Montoya,Female,0
29286,18-Feb-20,2,Elec,408,1,408,PayPal,24,0,Deborah Schwartz,Female,0
37093,18-Feb-20,2,Elec,433,4,1732,PayPal,19,1,Earl Valentine,Female,0
9766,18-Feb-20,2,Books,17,4,68,PayPal,33,1,Nathan Clark,Male,0
28514,18-Feb-20,2,Home,436,2,872,Cash,41,0,Erika Ward,Male,1
39891,18-Feb-20,2,Clothing,36,3,108,Credit Card,34,1,Kaitlyn Ross,Female,0
19791,18-Feb-20,2,Books,225,1,225,Cash,65,0,Cynthia Jones,Female,1
33770,18-Feb-20,2,Elec,238,2,476,PayPal,27,0,Pamela Miles,Male,0
28953,18-Feb-20,2,Elec,18,2,36,Cash,47,1,Jared Robinson,Female,0
15142,18-Feb-20,2,Elec,430,1,430,Crypto,57,0,Allison Travis,Male,1
13639,18-Feb-20,2,Elec,104,4,416,Credit Card,54,0,Sara Walton,Female,0
7650,18-Feb-20,2,Home,25,4,100,PayPal,44,0,James Green,Female,0
26268,18-Feb-20,2,Home,435,5,2175,PayPal,56,1,Hannah Martin,Female,0
28488,18-Feb-20,2,Books,230,1,230,Cash,55,1,Timothy Cole,Female,0
25893,18-Feb-20,2,Elec,232,3,696,Cash,50,0,Amanda Dennis,Female,0
15684,18-Feb-20,2,Clothing,308,2,616,Crypto,33,0,Heather Gibbs,Male,0
2117,18-Feb-20,2,Elec,92,4,368,Credit Card,65,0,Johnny Callahan,Male,0
13903,18-Feb-20,2,Clothing,181,2,362,Credit Card,24,0,Mr. Eric Miller,Female,0
40335,18-Feb-20,2,Books,47,2,94,PayPal,23,0,Wendy Clark,Male,1
11687,18-Feb-20,2,Clothing,96,5,480,PayPal,25,1,Leah Molina,Male,0
20733,18-Feb-20,2,Clothing,65,1,65,Cash,45,0,Sherri Moore,Male,0
43540,18-Feb-20,2,Books,217,3,651,PayPal,29,0,Linda Munoz,Female,0
12169,18-Feb-20,2,Clothing,426,3,1278,Crypto,23,0,Whitney Owen,Male,0
28787,18-Feb-20,2,Home,199,1,199,Crypto,25,0,Olivia Griffin,Male,0
22731,18-Feb-20,2,Clothing,443,1,443,Cash,54,1,Marcus Davis,Female,0
24864,18-Feb-20,2,Elec,169,1,169,Cash,21,0,Valerie Thompson,Female,0
24486,18-Feb-20,2,Books,49,4,196,PayPal,39,1,Christine Gamble,Female,0
34823,18-Feb-20,2,Home,67,4,268,PayPal,61,0,Melissa Robertson,Male,1
20240,18-Feb-20,2,Home,427,1,427,PayPal,34,0,Daniel Owens,Male,1
40569,18-Feb-20,2,Elec,445,5,2225,Credit Card,46,0,Christine Barnett,Female,0
44904,18-Feb-20,2,Home,363,3,1089,PayPal,18,0,Tammy Carter,Female,0
19140,18-Feb-20,2,Books,345,5,1725,Crypto,20,0,Jason Long,Male,1
17438,18-Feb-20,2,Clothing,46,1,46,Crypto,50,0,Lisa Smith,Female,0
49990,18-Feb-20,2,Books,150,1,150,Credit Card,68,0,Stephanie Lyons,Female,0
11639,18-Feb-20,2,Books,76,4,304,Cash,55,0,Eric Calderon,Female,0
31778,18-Feb-20,2,Elec,266,4,1064,Credit Card,42,0,Robert Hudson,Male,0
17341,18-Feb-20,2,Home,182,4,728,Credit Card,64,0,William Pratt,Female,0
21897,18-Feb-20,2,Clothing,456,1,456,Credit Card,48,0,Jeremy Costa,Female,0
10264,18-Feb-20,2,Clothing,226,3,678,PayPal,23,1,Kristen Bell,Female,0
11527,18-Feb-20,2,Clothing,437,1,437,Cash,22,0,Vanessa Daugherty,Female,1
13975,18-Feb-20,2,Home,104,1,104,PayPal,55,0,Lisa Walker,Male,1
20299,18-Feb-20,2,Books,28,4,112,Credit Card,53,0,Rhonda Love,Female,0
49149,18-Feb-20,2,Clothing,290,2,580,PayPal,31,0,Luke James,Female,0
27942,18-Feb-20,2,Elec,344,5,1720,Cash,59,0,Kyle Pitts,Female,0
13005,18-Feb-20,2,Home,454,5,2270,Credit Card,56,0,David Collins,Male,0
44151,18-Feb-20,2,Books,358,5,1790,PayPal,62,0,Roger Lynn,Female,1
9339,18-Feb-20,2,Clothing,204,4,816,PayPal,34,0,James Howard,Female,0
41419,18-Feb-20,2,Elec,33,5,165,Credit Card,55,0,Jeanne Chavez,Female,0
38372,18-Feb-20,2,Clothing,245,3,735,PayPal,42,0,Bryan Hill,Female,0
44398,18-Feb-20,2,Home,188,2,376,Credit Card,44,0,Rebecca Rodriguez,Female,0
16712,18-Feb-20,2,Home,303,4,1212,Credit Card,41,1,Emily Perez,Female,0
40114,18-Feb-20,2,Books,414,4,1656,PayPal,33,1,David Trujillo,Female,0
2001,18-Feb-20,2,Books,158,1,158,Credit Card,38,0,Christopher Hester,Male,0
27192,18-Feb-20,2,Books,73,4,292,Credit Card,24,1,David Hayes,Female,0
48212,18-Feb-20,2,Books,236,4,944,PayPal,40,1,Lisa Terry,Female,1
4371,18-Feb-20,2,Elec,492,1,492,Cash,35,0,Christopher Miles,Female,0
44928,18-Feb-20,2,Home,166,2,332,PayPal,39,1,Kelly Mitchell,Male,0
5104,18-Feb-20,2,Clothing,372,3,1116,Credit Card,34,0,Curtis Hubbard,Female,0
7576,18-Feb-20,2,Clothing,103,2,206,Cash,68,0,Scott Valdez,Male,0
14934,18-Feb-20,2,Clothing,407,1,407,PayPal,53,0,Anna Villarreal,Female,0
35483,18-Feb-20,2,Home,148,3,444,Credit Card,68,0,Madison Martin,Female,0
30682,18-Feb-20,2,Clothing,295,3,885,PayPal,37,0,Brian Jensen,Female,0
12815,18-Feb-20,2,Elec,56,3,168,Cash,29,0,Kathryn Cannon,Female,0
10057,18-Feb-20,2,Home,258,5,1290,PayPal,61,0,Margaret Schroeder,Male,0
28988,18-Feb-20,2,Elec,193,4,772,Cash,41,0,Robin Stout,Male,1
1172,18-Feb-20,2,Home,170,2,340,Cash,61,1,Stephanie Carroll,Male,0
23269,18-Feb-20,2,Books,275,2,550,Credit Card,70,0,Mary Wood,Male,0
36285,18-Feb-20,2,Elec,256,3,768,Credit Card,33,1,Kendra Smith,Female,1
24621,18-Feb-20,2,Books,29,5,145,Credit Card,66,0,Joshua Reynolds,Male,1
20469,18-Feb-20,2,Elec,38,5,190,PayPal,26,0,Christopher Rodriguez,Female,0
15536,18-Feb-20,2,Clothing,202,1,202,Credit Card,51,0,Kelly Suarez,Male,1
4362,18-Feb-20,2,Home,336,2,672,Cash,66,1,Sarah Richardson,Female,0
22386,18-Feb-20,2,Clothing,152,5,760,Credit Card,61,1,Stephanie Lee,Male,0
43852,18-Feb-20,2,Books,264,1,264,Cash,22,0,Timothy Phillips,Female,0
16541,18-Feb-20,2,Books,431,2,862,Credit Card,53,1,Mark Burch,Female,0
23191,18-Feb-20,2,Home,125,1,125,Credit Card,40,1,Christopher Torres,Male,0
3230,18-Feb-20,2,Home,207,3,621,Cash,53,0,Natalie Elliott,Female,0
33234,18-Feb-20,2,Books,361,2,722,Cash,27,0,Diamond Patterson,Male,1
46131,18-Feb-20,2,Books,283,1,283,Cash,67,1,Jeffrey Dean,Male,1
31175,18-Feb-20,2,Home,197,5,985,Credit Card,27,1,Raymond Levine,Male,0
47581,18-Feb-20,2,Home,367,5,1835,Cash,56,0,Devin Jones,Male,0
42172,18-Feb-20,2,Books,385,3,1155,Credit Card,56,0,Jessica Carroll,Female,0
13011,18-Feb-20,2,Books,467,2,934,PayPal,31,0,Anthony Lewis,Female,0
7878,18-Feb-20,2,Elec,463,3,1389,Crypto,34,1,Lisa Mueller,Female,0
20217,18-Feb-20,2,Clothing,244,1,244,Crypto,58,1,Debbie Boyd,Male,1
11093,18-Feb-20,2,Home,385,4,1540,Credit Card,41,0,Dr. Yvonne Perez,Male,0
10154,18-Feb-20,2,Elec,107,5,535,Cash,20,1,Deborah Berg,Female,1
46643,18-Feb-20,2,Home,202,4,808,Credit Card,59,1,Christine Ibarra,Male,0
5568,18-Feb-20,2,Clothing,325,3,975,Credit Card,57,1,Daniel Jacobs,Female,0
11021,18-Feb-20,2,Books,20,5,100,Credit Card,19,0,Russell Armstrong,Male,0
24459,18-Feb-20,2,Home,203,4,812,Credit Card,35,0,Jordan Fowler,Male,0
7452,18-Feb-20,2,Books,307,4,1228,Credit Card,56,0,Clarence Bradshaw,Male,0
15432,18-Feb-20,2,Books,140,5,700,PayPal,34,1,Michelle Holden,Male,0
3553,18-Feb-20,2,Home,254,3,762,Credit Card,64,0,Paul Carr,Female,0
22071,18-Feb-20,2,Clothing,161,1,161,PayPal,26,0,Jessica Martin,Female,0
15770,18-Feb-20,2,Elec,158,2,316,Crypto,70,0,Christian Cook,Male,0
5086,18-Feb-20,2,Home,202,4,808,PayPal,54,1,Mary Harris,Female,0
11990,18-Feb-20,2,Books,308,4,1232,Cash,22,0,Kenneth Carrillo,Female,1
38092,18-Feb-20,2,Elec,82,3,246,Crypto,50,1,Jennifer Taylor,Male,1
29515,18-Feb-20,2,Home,72,3,216,Cash,33,1,Matthew Taylor,Male,0
36575,18-Feb-20,2,Books,487,5,2435,Credit Card,41,1,Isaac Vaughn,Female,1
1060,18-Feb-20,2,Elec,469,5,2345,PayPal,55,1,Jeffery Smith,Female,1
36322,18-Feb-20,2,Books,343,4,1372,Cash,57,1,Ashley Fowler,Male,1
4133,18-Feb-20,2,Elec,373,5,1865,PayPal,21,0,Aaron Colon,Male,0
19667,18-Feb-20,2,Books,40,5,200,PayPal,49,1,Mr. Ronald Gentry,Female,0
43452,18-Feb-20,2,Clothing,49,5,245,PayPal,60,0,Emily Johnson,Male,0
36653,18-Feb-20,2,Books,143,1,143,Cash,53,0,Mrs. Christina Lewis,Female,0
43962,18-Feb-20,2,Clothing,187,2,374,PayPal,18,0,April Martinez,Female,0
47576,18-Feb-20,2,Books,461,3,1383,PayPal,27,0,Candice Lee,Male,0
8256,18-Feb-20,2,Elec,20,2,40,Credit Card,34,1,William Krueger,Female,0
17718,18-Feb-20,2,Elec,432,5,2160,Credit Card,29,0,Damon Taylor,Male,0
44094,18-Feb-20,2,Books,176,4,704,Crypto,59,1,Dr. Matthew Young,Male,0
19307,18-Feb-20,2,Home,390,5,1950,Cash,18,0,Matthew Suarez,Male,0
18045,18-Feb-20,2,Books,97,1,97,Cash,59,1,Tim Foster,Female,0
48553,18-Feb-20,2,Clothing,398,2,796,Credit Card,40,1,Elizabeth Robertson DDS,Female,0
41846,18-Feb-20,2,Clothing,87,1,87,PayPal,42,0,Amber Olson,Female,1
12822,18-Feb-20,2,Books,311,1,311,Crypto,58,0,Brandon Hanson,Female,0
6877,18-Feb-20,2,Books,214,3,642,PayPal,53,0,Sally Garcia,Male,0
4019,18-Feb-20,2,Books,485,2,970,PayPal,32,0,Pamela Thompson,Female,0
16858,18-Feb-20,2,Elec,455,3,1365,Credit Card,42,0,Maria Stewart,Female,0
47812,18-Feb-20,2,Books,176,5,880,Credit Card,34,0,Stephen Brock,Male,0
21439,18-Feb-20,2,Clothing,249,5,1245,Credit Card,64,0,Erin Williams,Male,0
38287,18-Feb-20,2,Books,78,3,234,Credit Card,33,0,Catherine Snyder,Female,0
22044,18-Feb-20,2,Elec,135,5,675,Cash,58,0,Jill Vazquez,Female,0
35607,18-Feb-20,2,Elec,482,2,964,Credit Card,48,0,Alan Brown,Male,0
25970,18-Feb-20,2,Clothing,14,2,28,Credit Card,30,1,Haley Price,Female,0
3425,18-Feb-20,2,Home,451,5,2255,Cash,67,0,Chad Martinez,Male,0
17904,18-Feb-20,2,Clothing,109,2,218,Credit Card,62,1,Tiffany Ward,Female,0
46758,18-Feb-20,2,Clothing,53,5,265,PayPal,30,0,William Coleman,Female,0
27853,18-Feb-20,2,Clothing,355,5,1775,Credit Card,27,1,Jerome Rice,Male,0
40773,18-Feb-20,2,Books,142,3,426,Credit Card,55,1,Brooke Brewer,Male,1
44403,18-Feb-20,2,Books,54,5,270,Credit Card,22,0,Tamara Newton,Female,1
39162,18-Feb-20,2,Elec,288,4,1152,Crypto,23,0,James Nichols,Male,0
6915,18-Feb-20,2,Elec,192,2,384,PayPal,51,0,Kevin Marshall,Male,0
2279,18-Feb-20,2,Elec,380,2,760,Credit Card,64,0,Michael Hart,Female,0
18376,18-Feb-20,2,Clothing,58,2,116,Cash,46,0,Mary Davis,Male,0
30744,18-Feb-20,2,Elec,254,3,762,Crypto,32,1,Jeffrey Haynes,Female,0
27967,18-Feb-20,2,Clothing,296,5,1480,Crypto,41,0,Laurie Wood,Male,0
14458,18-Feb-20,2,Books,293,2,586,Credit Card,27,1,Sophia Schmidt,Female,1
46130,18-Feb-20,2,Clothing,207,4,828,Cash,41,1,John Dodson,Male,1
31158,18-Feb-20,2,Books,435,4,1740,Cash,22,0,Martha Bailey,Male,1
31053,18-Feb-20,2,Books,339,3,1017,PayPal,22,0,Jerry Burnett,Male,1
25188,18-Feb-20,2,Clothing,461,3,1383,PayPal,55,0,Charles Moreno,Male,0
43863,18-Feb-20,2,Clothing,433,1,433,Credit Card,26,0,Michael Roberts,Male,0
44410,18-Feb-20,2,Clothing,173,2,346,Cash,34,1,Bobby Taylor,Male,0
31629,18-Feb-20,2,Home,326,3,978,Cash,40,0,Barry Lewis,Male,0
15113,18-Feb-20,2,Home,266,5,1330,Credit Card,31,0,Albert Harris,Female,0
49391,18-Feb-20,2,Clothing,436,5,2180,PayPal,18,0,Lindsay Pham,Female,0
25229,18-Feb-20,2,Elec,355,3,1065,Credit Card,48,1,Pam Shields,Female,0
28503,18-Feb-20,2,Books,262,4,1048,Credit Card,58,1,Donna Miller,Male,1
6624,18-Feb-20,2,Clothing,180,5,900,PayPal,42,1,Jonathan Obrien,Male,0
6384,18-Feb-20,2,Clothing,243,1,243,Cash,48,0,Alyssa Townsend,Female,0
1607,18-Feb-20,2,Elec,355,5,1775,Credit Card,29,1,Colton Moore,Female,0
1675,18-Feb-20,2,Home,267,5,1335,Cash,61,0,Debra Castillo,Female,0
46668,18-Feb-20,2,Home,185,4,740,Credit Card,34,0,Kristi Kirk,Male,0
27865,18-Feb-20,2,Clothing,157,3,471,Credit Card,42,0,Mark Campbell,Male,1
42844,18-Feb-20,2,Elec,165,4,660,Cash,27,0,Darlene Smith,Female,0
6684,18-Feb-20,2,Home,409,4,1636,Crypto,30,1,Brandon Watson,Male,0
46143,18-Feb-20,2,Books,147,5,735,Credit Card,66,1,Debbie West,Female,0
34588,18-Feb-20,2,Elec,307,2,614,Credit Card,41,0,John Delgado,Female,0
32969,18-Feb-20,2,Elec,252,2,504,PayPal,21,1,Steven Reynolds,Male,1
39561,18-Feb-20,2,Books,319,2,638,PayPal,28,0,Robert Brown,Female,0
7593,18-Feb-20,2,Home,367,5,1835,PayPal,18,0,Martin Patel,Female,0
27294,18-Feb-20,2,Clothing,490,2,980,Credit Card,31,0,Sarah Lowery,Female,0
20478,18-Feb-20,2,Clothing,119,3,357,Crypto,66,1,Adriana Gonzales,Female,1
48537,18-Feb-20,2,Books,176,5,880,Cash,20,0,Jade Hill,Female,0
20056,18-Feb-20,2,Home,407,3,1221,Cash,61,0,George Lewis DDS,Female,0
9286,18-Feb-20,2,Elec,116,1,116,Credit Card,45,0,Michelle Woods,Female,1
36721,18-Feb-20,2,Elec,392,3,1176,PayPal,23,1,Danny Wagner,Male,0
46910,18-Feb-20,2,Books,225,4,900,PayPal,34,0,Erin Solomon,Female,0
7547,19-Feb-20,2,Home,428,4,1712,PayPal,43,1,Christina Miller,Male,0
48180,19-Feb-20,2,Home,481,1,481,Credit Card,19,1,Mitchell Barrett,Female,0
5981,19-Feb-20,2,Elec,294,4,1176,Cash,19,1,Bryan Bowen,Female,0
49398,19-Feb-20,2,Clothing,129,4,516,Credit Card,66,1,Benjamin Carlson,Female,0
6786,19-Feb-20,2,Clothing,185,3,555,Crypto,27,0,Peter Williamson,Male,1
41460,19-Feb-20,2,Home,78,3,234,PayPal,51,1,Jordan Ramirez,Male,0
42184,19-Feb-20,2,Books,189,4,756,Credit Card,19,1,Bradley Jackson,Male,1
18025,19-Feb-20,2,Elec,474,2,948,Credit Card,26,1,Robin Lynch,Female,0
11151,19-Feb-20,2,Elec,204,4,816,Credit Card,38,0,Kristen Davis,Female,0
48301,19-Feb-20,2,Elec,424,3,1272,Cash,48,1,William Harvey,Male,0
26423,19-Feb-20,2,Books,28,5,140,PayPal,54,0,Daniel Mcdaniel,Female,0
4678,19-Feb-20,2,Books,475,2,950,PayPal,63,1,Christopher Holloway,Female,0
24705,19-Feb-20,2,Clothing,498,5,2490,PayPal,24,0,Michael Shaw,Male,0
18213,19-Feb-20,2,Books,443,1,443,Credit Card,45,1,Kimberly Morgan,Female,0
16017,19-Feb-20,2,Home,471,4,1884,PayPal,21,0,Aimee Huang,Male,0
2165,19-Feb-20,2,Elec,69,5,345,Credit Card,30,1,Linda Ortiz,Male,0
22630,19-Feb-20,2,Clothing,32,4,128,Credit Card,43,1,Julia Reese,Female,1
43312,19-Feb-20,2,Books,377,1,377,Cash,25,0,Eric Smith,Female,0
45706,19-Feb-20,2,Home,43,2,86,PayPal,65,1,Deanna Page,Female,0
43430,19-Feb-20,2,Elec,236,3,708,PayPal,59,0,Samantha Smith,Male,1
15923,19-Feb-20,2,Clothing,178,4,712,PayPal,56,0,Michael Jones,Female,0
36052,19-Feb-20,2,Home,266,4,1064,Credit Card,68,0,Kimberly Waters,Male,0
44378,19-Feb-20,2,Elec,34,1,34,Credit Card,49,1,Karen Li,Female,0
19927,19-Feb-20,2,Books,33,1,33,Cash,35,1,Shannon Campbell,Female,0
27317,19-Feb-20,2,Clothing,225,1,225,PayPal,67,0,Amy Long,Male,0
29400,19-Feb-20,2,Clothing,90,3,270,Cash,20,0,John Byrd,Female,0
32994,19-Feb-20,2,Clothing,203,3,609,PayPal,32,0,Ashley Mathis,Male,0
22635,19-Feb-20,2,Books,186,4,744,Credit Card,20,0,Elizabeth Dorsey,Female,0
10759,19-Feb-20,2,Clothing,352,3,1056,Cash,58,0,Ricardo Hernandez,Female,0
3360,19-Feb-20,2,Elec,202,2,404,Cash,66,0,Tom Simmons,Male,1
8000,19-Feb-20,2,Books,332,5,1660,Credit Card,62,1,Frank Stanley,Female,0
35731,19-Feb-20,2,Clothing,367,5,1835,PayPal,70,0,Adrian Burch,Female,0
5468,19-Feb-20,2,Home,400,1,400,Cash,47,0,Sandra Pierce,Female,1
30663,19-Feb-20,2,Books,236,1,236,Cash,18,0,Emily Howard,Female,0
29142,19-Feb-20,2,Clothing,93,2,186,PayPal,65,0,Tony Coleman,Female,0
4392,19-Feb-20,2,Clothing,206,2,412,Credit Card,59,1,Mr. Miguel Morales,Female,0
19971,19-Feb-20,2,Books,465,3,1395,PayPal,27,0,Robin Hamilton,Female,0
11063,19-Feb-20,2,Books,332,2,664,PayPal,32,0,Paige Heath,Male,1
49562,19-Feb-20,2,Books,453,4,1812,PayPal,48,1,Robert Martinez,Female,1
4150,19-Feb-20,2,Clothing,393,2,786,Cash,54,1,Michael Hammond,Male,1
34453,19-Feb-20,2,Clothing,128,3,384,Crypto,18,0,James Hodge,Male,0
19781,19-Feb-20,2,Home,185,2,370,Cash,36,1,Kevin Arias,Male,0
49435,19-Feb-20,2,Books,17,3,51,PayPal,56,0,Angela Brandt,Male,0
17278,19-Feb-20,2,Clothing,457,4,1828,Crypto,46,0,Travis Jackson,Female,0
12298,19-Feb-20,2,Home,374,3,1122,Credit Card,45,1,Raymond Mays,Male,0
37181,19-Feb-20,2,Books,202,2,404,PayPal,44,1,Ashley Baxter,Male,0
10539,19-Feb-20,2,Clothing,286,4,1144,Cash,49,1,Michael Griffin,Male,0
17886,19-Feb-20,2,Clothing,55,5,275,Cash,25,0,Joyce Lozano,Male,1
2103,19-Feb-20,2,Home,111,1,111,PayPal,27,0,Brian Roberts,Male,0
18361,19-Feb-20,2,Books,357,1,357,PayPal,59,0,Daniel Smith,Male,1
2418,19-Feb-20,2,Home,428,1,428,Credit Card,53,1,Hannah Benitez,Female,0
28242,19-Feb-20,2,Clothing,496,5,2480,Credit Card,56,1,Karen Jones,Female,0
41132,19-Feb-20,2,Books,77,3,231,Cash,39,0,Ashley Swanson,Female,1
9547,19-Feb-20,2,Home,485,4,1940,Credit Card,68,0,Diane Alexander,Female,0
37910,19-Feb-20,2,Books,54,5,270,Credit Card,65,1,Jessica Mcdowell,Male,1
39759,19-Feb-20,2,Books,37,1,37,Credit Card,64,1,Michael Hicks,Female,0
8286,19-Feb-20,2,Clothing,485,3,1455,Credit Card,30,1,James Nielsen,Female,0
6875,19-Feb-20,2,Books,73,3,219,PayPal,18,0,Shannon Johnson,Female,0
48983,19-Feb-20,2,Home,363,2,726,Cash,36,0,Catherine Bradford,Female,0
37192,19-Feb-20,2,Books,159,2,318,Credit Card,61,1,Janet Welch,Male,0
36202,19-Feb-20,2,Home,348,5,1740,Credit Card,67,0,Amanda Larsen,Male,0
21463,19-Feb-20,2,Clothing,116,5,580,Credit Card,25,1,Peter Griffin,Female,0
44835,19-Feb-20,2,Home,168,2,336,Credit Card,53,0,Melissa Rodriguez,Male,0
20594,19-Feb-20,2,Clothing,75,1,75,PayPal,58,1,Vanessa Willis,Female,0
39849,19-Feb-20,2,Books,443,4,1772,Cash,44,1,Billy Norman,Female,0
1343,19-Feb-20,2,Elec,493,3,1479,Credit Card,20,1,Christopher Bryant,Female,1
20069,19-Feb-20,2,Clothing,399,1,399,Crypto,57,0,Amber Johnson,Female,1
330,19-Feb-20,2,Home,55,5,275,Credit Card,66,0,Joseph James,Female,0
29107,19-Feb-20,2,Books,270,2,540,Crypto,51,0,James Jones,Female,0
19913,19-Feb-20,2,Home,417,3,1251,Cash,48,0,Joseph Johnston,Female,0
8343,19-Feb-20,2,Home,374,4,1496,PayPal,47,0,Jennifer Henson,Female,1
45969,19-Feb-20,2,Clothing,33,4,132,Credit Card,49,0,Christopher Paul,Female,0
8759,19-Feb-20,2,Clothing,218,2,436,Credit Card,31,0,Bobby Wood,Female,0
36593,19-Feb-20,2,Elec,199,3,597,Credit Card,70,1,Thomas Boyd,Male,0
14508,19-Feb-20,2,Elec,104,2,208,Credit Card,50,0,Brittney Bridges,Male,0
31870,19-Feb-20,2,Books,486,4,1944,Credit Card,60,0,Kenneth Houston,Male,0
19776,19-Feb-20,2,Books,328,5,1640,PayPal,42,1,Jimmy Anderson,Female,0
40392,19-Feb-20,2,Home,364,4,1456,Credit Card,27,1,Elijah Cordova,Female,0
43551,19-Feb-20,2,Clothing,374,3,1122,Crypto,61,1,Kyle Contreras,Female,0
4128,19-Feb-20,2,Home,95,3,285,Credit Card,53,1,Adrienne Robinson,Male,0
43844,19-Feb-20,2,Books,182,1,182,Credit Card,29,1,Allen Brown,Male,0
34775,19-Feb-20,2,Elec,193,4,772,Cash,22,1,Rebecca Hines,Male,0
42737,19-Feb-20,2,Clothing,196,1,196,Credit Card,46,0,Michael Gardner,Male,0
48862,19-Feb-20,2,Home,423,4,1692,Cash,36,0,David Davis,Female,1
36349,19-Feb-20,2,Elec,181,2,362,Cash,41,0,Sandy Rojas,Male,0
45464,19-Feb-20,2,Books,83,1,83,PayPal,51,0,Christian Smith,Female,0
4442,19-Feb-20,2,Elec,209,5,1045,PayPal,39,0,Michael Perez,Female,0
33373,19-Feb-20,2,Books,155,5,775,Cash,54,0,Rodney Sawyer,Male,0
39389,19-Feb-20,2,Home,282,1,282,Crypto,49,0,James Roberts,Male,0
17546,19-Feb-20,2,Home,461,5,2305,Cash,54,0,Kevin Edwards,Male,0
27775,19-Feb-20,2,Books,47,1,47,PayPal,32,0,Ashlee Nicholson,Male,0
43082,19-Feb-20,2,Clothing,55,4,220,Cash,57,1,Logan Grant,Male,0
15100,19-Feb-20,2,Home,473,1,473,PayPal,50,0,Thomas Glenn,Male,0
18148,19-Feb-20,2,Clothing,270,4,1080,Cash,58,0,Mark Williams,Male,0
43509,19-Feb-20,2,Books,385,3,1155,Credit Card,26,0,Kimberly Allen,Female,0
45209,19-Feb-20,2,Clothing,25,4,100,Cash,68,1,Carolyn Simmons,Male,1
44799,19-Feb-20,2,Clothing,343,1,343,Credit Card,66,1,Brandon Crawford,Female,0
2865,19-Feb-20,2,Books,38,3,114,PayPal,34,1,Sheila Shepard,Female,1
35300,19-Feb-20,2,Clothing,70,3,210,PayPal,24,0,Cory Meadows,Female,0
8007,19-Feb-20,2,Home,224,1,224,Credit Card,38,0,Wendy Mckinney,Male,1
32100,19-Feb-20,2,Books,483,3,1449,Crypto,39,0,Brenda Blair,Female,0
10480,19-Feb-20,2,Elec,194,4,776,PayPal,34,0,David Smith,Male,0
28559,19-Feb-20,2,Elec,263,3,789,Credit Card,22,0,Brandon Wallace,Female,1
16968,19-Feb-20,2,Home,399,2,798,Cash,67,0,Joy Fox,Female,0
17406,19-Feb-20,2,Clothing,48,2,96,PayPal,41,1,Miranda Johnson,Male,0
30543,19-Feb-20,2,Books,174,2,348,Credit Card,46,0,Derek Gonzalez,Male,0
48140,19-Feb-20,2,Books,34,1,34,Credit Card,28,0,Jacqueline Petersen,Female,0
30185,19-Feb-20,2,Clothing,292,3,876,Credit Card,51,1,Jacob Chen,Female,0
3126,19-Feb-20,2,Clothing,476,5,2380,Crypto,21,0,Ashley Murphy,Female,1
218,19-Feb-20,2,Home,262,5,1310,Credit Card,23,0,Ryan Miller,Male,0
11932,19-Feb-20,2,Books,31,1,31,Crypto,28,1,Michael Fitzgerald,Male,0
43732,19-Feb-20,2,Books,44,3,132,PayPal,31,0,Amy Gregory,Female,0
36006,19-Feb-20,2,Books,212,1,212,Crypto,62,0,Alexis King,Female,0
45894,19-Feb-20,2,Home,430,4,1720,PayPal,54,0,Mckenzie Wong,Female,0
5042,19-Feb-20,2,Clothing,262,4,1048,PayPal,29,0,Ian Banks,Female,0
7398,19-Feb-20,2,Elec,130,4,520,Credit Card,29,0,Michael Osborn,Male,0
37494,19-Feb-20,2,Books,162,2,324,PayPal,48,0,Timothy Hines,Female,0
41953,19-Feb-20,2,Books,87,1,87,PayPal,43,0,Erin Conner,Male,0
11448,19-Feb-20,2,Elec,202,3,606,Credit Card,50,0,Samuel Fox,Male,1
9476,19-Feb-20,2,Home,159,3,477,Credit Card,44,1,Jill Anderson,Male,0
34005,19-Feb-20,2,Elec,56,2,112,PayPal,70,1,Mark Martin,Female,0
3810,19-Feb-20,2,Books,172,5,860,PayPal,34,0,Amanda Hart,Male,0
8402,19-Feb-20,2,Elec,171,2,342,PayPal,33,0,Mary Sanchez,Male,0
77,19-Feb-20,2,Clothing,116,3,348,PayPal,65,1,David Kennedy,Female,1
22559,19-Feb-20,2,Clothing,148,3,444,Cash,50,0,Bryan Bauer,Male,0
40770,19-Feb-20,2,Books,210,2,420,Credit Card,29,0,Crystal Stevens,Female,0
27988,19-Feb-20,2,Books,220,3,660,Credit Card,62,1,Patrick Porter,Male,0
41178,19-Feb-20,2,Books,377,1,377,PayPal,20,0,Amanda Joyce,Female,0
22367,19-Feb-20,2,Home,482,2,964,Credit Card,31,1,Crystal Moon,Female,0
37447,19-Feb-20,2,Books,113,1,113,Credit Card,41,0,Carla Hernandez,Male,0
16942,19-Feb-20,2,Clothing,424,1,424,PayPal,32,0,Pamela Adams,Female,0
584,19-Feb-20,2,Home,329,2,658,Cash,62,0,Julia Thomas,Female,0
7367,19-Feb-20,2,Clothing,120,2,240,PayPal,55,0,Jaime Hernandez,Female,0
37812,19-Feb-20,2,Clothing,268,1,268,PayPal,44,1,Alexis Webb,Male,0
37816,19-Feb-20,2,Books,180,2,360,Credit Card,32,1,Aaron Ford,Male,0
23265,19-Feb-20,2,Home,110,5,550,PayPal,50,0,Christopher Ramos,Male,0
